id,occupation,education,is_urban,housing_type,household_size,income,upi_txns_month,mobile_recharge_freq,night_light,bill_payment_consistency,ecommerce_freq,skill_level,market_density,public_transport_access,loan_amount,income_to_loan_ratio,repayment_capability
2955,Student,Bachelor,True,Owned,6,16553.37,14,0,False,0.769476300059964,4,0.44,0.1268890859689218,0.8836339695069649,49436.96,0.33,5.39
2956,Skilled Worker,Master,True,Joint,3,23892.51,25,1,False,0.5667298209337556,0,1.2,0.6289219379500675,0.3786259612303887,58147.28,0.41,19.18
2957,Skilled Worker,Diploma,True,Owned,1,37511.09,21,1,False,0.8778825300634039,2,0.8,0.8795144326485943,0.7035440875768462,22345.34,1.68,24.48
2958,Unskilled Worker,Master,True,Owned,5,36209.29,28,4,False,0.5618794573757304,0,0.95,0.5154769679028887,0.4016666898174496,10965.01,3.3,16.48
2959,Professional,Bachelor,True,Rented,6,47078.76,15,1,True,0.6760161478328928,0,1.45,0.47799848503231457,0.1830002085529372,32090.96,1.47,40.61
2960,Unskilled Worker,Diploma,True,Owned,5,15770.15,21,4,True,0.5524358437491457,2,0.69,0.18092412460553425,0.48132957921040365,36664.92,0.43,6.47
2961,Professional,High School,True,Owned,2,68654.08,25,0,False,0.6981797476997746,4,0.8,0.8271915170324191,0.369126271306782,105876.32,0.65,45.41
2962,Service,High School,False,Owned,3,29961.19,18,2,False,0.9282313545374512,3,0.6,0.5331237323256172,0.2290854870931023,140335.07,0.21,13.63
2963,Service,Master,True,Owned,4,33328.36,18,2,False,0.8890826502356713,2,0.94,0.3149070561387076,0.7263489751944646,66883.27,0.5,22.41
2964,Retired,High School,False,Owned,1,24817.33,19,3,True,0.9549426074001379,1,0.58,0.8167923167065063,0.8874148157604596,36483.48,0.68,16.3
2965,Unskilled Worker,High School,True,Government,7,12048.01,18,0,True,0.769972445064681,2,0.45,0.5031170404721165,0.3360096527796351,37205.34,0.32,4.07
2966,Skilled Worker,High School,True,Owned,4,41464.55,17,4,True,0.8276997600033331,4,0.57,0.229497011067724,0.21552551710888174,144695.99,0.29,21.04
2967,Skilled Worker,Bachelor,False,Owned,1,103608.6,28,3,False,0.8161678728247175,0,1.05,0.18318341776781913,0.49705639830674164,447860.96,0.23,83.37
2968,Business,Master,True,Government,3,106753.39,21,1,False,0.5249097803458773,3,1.93,0.9691398130634457,0.6259731357769095,421165.82,0.25,91.64
2969,Student,Bachelor,True,Government,3,13050.39,22,2,False,0.8030882605823464,3,0.57,0.677775552639817,0.4824848315164739,49266.03,0.26,5.53
2970,Service,High School,True,Joint,5,14141.16,18,0,False,0.7355129599785151,3,0.71,0.31946380352065085,0.7612158479412029,13522.3,1.05,7.88
2971,Service,Bachelor,True,Owned,3,34340.0,19,3,False,0.6802019080298376,2,0.88,0.5551659964922917,0.46280771481528293,45027.55,0.76,21.62
2972,Professional,PhD,False,Owned,6,34105.99,25,1,True,0.5795816973110177,1,1.69,0.7975766960975886,0.7757868822530934,33423.94,1.02,35.83
2973,Skilled Worker,Master,True,Rented,6,74595.89,23,1,False,0.5625993454940578,4,1.36,0.9026408053324791,0.8120044623374817,120405.39,0.62,58.56
2974,Skilled Worker,Bachelor,True,Rented,7,50658.63,12,4,False,0.7536033386959835,6,1.17,0.6335574115587768,0.2595411633197976,212779.6,0.24,48.1
2975,Service,Diploma,False,Owned,4,25729.8,17,1,False,0.5836022726741806,1,0.71,0.9175940681387024,0.978310929239428,63335.36,0.41,9.67
2976,Professional,Master,False,Owned,4,57171.59,17,0,False,0.8746198915317188,0,1.47,0.49738305221346313,0.5241660367914546,172050.78,0.33,74.69
2977,Unskilled Worker,High School,False,Rented,3,16837.51,18,3,True,0.8863360701770058,3,0.47,0.8725580419121115,0.42377755033626774,60060.56,0.28,7.48
2978,Professional,High School,True,Government,4,77706.53,20,4,False,0.6441281097949645,3,1.17,0.1295090910592763,0.8616423301616568,183260.11,0.42,46.96
2979,Skilled Worker,High School,False,Owned,6,20754.56,17,0,False,0.8086959650842948,4,0.73,0.7087825043078568,0.9041270874042192,14864.76,1.4,10.64
2980,Retired,Master,False,Owned,1,20769.53,22,2,False,0.5312161739013612,1,1.14,0.45435499883740693,0.29814415770853253,33772.61,0.61,12.77
2981,Service,High School,False,Owned,2,15476.47,19,3,False,0.9536651192516484,3,0.66,0.7580149607571481,0.8542905635643204,43250.21,0.36,9.51
2982,Professional,Bachelor,False,Rented,7,83380.56,27,3,False,0.8131984326045032,1,1.34,0.7374292731247749,0.17221770319004487,247030.24,0.34,105.19
2983,Skilled Worker,High School,False,Joint,6,15723.93,19,0,False,0.6775706077373547,2,0.65,0.5972053942269151,0.7800570039622532,18019.11,0.87,7.18
2984,Unskilled Worker,PhD,True,Rented,5,69430.58,17,1,False,0.7759205427645702,1,1.12,0.8709423158458764,0.37780324404458665,259987.95,0.27,53.21
2985,Business,Bachelor,True,Owned,2,42684.86,21,2,False,0.6748251052063706,6,1.34,0.8408830240807923,0.3433952028857641,37744.14,1.13,35.31
2986,Retired,PhD,False,Owned,4,17774.96,13,4,False,0.5404905469668553,3,1.34,0.9798683815996175,0.92171405346547,4205.02,4.23,15.29
2987,Professional,PhD,True,Owned,5,110888.2,17,6,False,0.6311080636352513,4,2.18,0.33513391205463056,0.25989310693533096,44609.56,2.49,173.08
2988,Business,High School,True,Owned,7,28854.23,30,6,False,0.5051827064847523,6,0.82,0.5803032094085915,0.23583484434458335,40731.76,0.71,11.37
2989,Skilled Worker,Bachelor,True,Rented,2,43729.49,28,1,True,0.8862630588167277,0,0.83,0.7374165015432987,0.7751197952133054,196082.35,0.22,38.42
2990,Unskilled Worker,High School,False,Rented,2,13030.4,17,0,True,0.9833088361105539,6,0.46,0.9377240798934987,0.9675463045167163,47139.28,0.28,6.88
2991,Professional,PhD,True,Owned,4,141125.33,24,1,False,0.6531068836832427,6,2.15,0.8806814758005064,0.41594817295152764,125259.02,1.13,178.15
2992,Unskilled Worker,Bachelor,True,Owned,5,31766.12,26,2,False,0.8585605601278363,3,0.59,0.5463564204481933,0.7193769185341956,46714.31,0.68,15.76
2993,Business,High School,True,Owned,6,97624.48,17,2,True,0.7617848483190937,4,0.99,0.5578383380875989,0.9192646240030575,48734.55,2.0,71.53
2994,Service,High School,True,Rented,6,32638.09,28,2,True,0.5106240594384093,2,0.69,0.25266690620415316,0.9872111195927763,135886.41,0.24,9.42
2995,Professional,Bachelor,True,Rented,5,45255.8,13,3,False,0.9872511238853949,2,1.22,0.8811918079443224,0.4136649688329812,80053.0,0.57,59.38
2996,Unskilled Worker,PhD,True,Owned,2,24748.97,17,1,True,0.9812408414103319,3,1.21,0.3633531128147046,0.15088705676959058,23541.83,1.05,23.88
2997,Professional,Bachelor,False,Owned,5,25030.51,18,1,False,0.9448593789859208,1,1.57,0.7389396533536722,0.11441101560340766,111160.58,0.23,37.61
2998,Service,Master,False,Rented,7,39839.9,24,1,False,0.6574774186915011,2,1.24,0.659794633173503,0.34134607048398274,87919.18,0.45,36.85
2999,Professional,Bachelor,False,Owned,6,48608.2,19,1,False,0.566959828033959,5,1.23,0.35634613136296,0.7041530806590046,239950.28,0.2,34.16
3000,Unskilled Worker,High School,True,Rented,5,39424.48,15,0,False,0.6573856964555561,1,0.46,0.9290472433560809,0.634969092522518,78322.93,0.5,9.56
3001,Skilled Worker,Diploma,True,Owned,1,25131.57,28,1,True,0.8684755639738505,5,0.8,0.5363348978217661,0.6566099996806463,80913.79,0.31,18.37
3002,Skilled Worker,High School,True,Rented,4,42221.04,25,3,False,0.7389581888779155,3,0.69,0.9061714820502728,0.6263113173575293,23718.72,1.78,23.67
3003,Professional,PhD,True,Government,6,72298.85,21,1,False,0.9584746492715503,1,2.29,0.32047824565116106,0.14311909821899227,294999.62,0.25,170.96
3004,Business,Bachelor,True,Rented,4,121574.97,14,4,False,0.5097398543471505,1,1.17,0.26287830137886314,0.18064001729775045,484545.79,0.25,81.45
3005,Business,High School,False,Owned,1,15103.71,20,1,False,0.9807685066634859,5,1.05,0.6364735420187154,0.5413669048630811,44571.3,0.34,13.89
3006,Unskilled Worker,Bachelor,True,Government,7,49978.56,17,0,False,0.9790143780953193,4,0.66,0.5347693977742111,0.5054576483613132,21363.83,2.34,26.82
3007,Student,Diploma,True,Rented,7,12026.06,18,0,False,0.8921704457806781,4,0.51,0.45406986593495857,0.13686437427845982,9720.79,1.24,6.53
3008,Professional,Diploma,False,Owned,2,67490.05,25,4,True,0.7536409262834805,0,1.01,0.7085327329265181,0.7544953575914934,254645.42,0.27,50.05
3009,Skilled Worker,High School,True,Rented,3,55782.15,20,3,False,0.6791227196299984,2,0.74,0.9780321120590549,0.14818914477298745,63913.41,0.87,25.36
3010,Professional,High School,False,Rented,6,29857.51,20,0,True,0.9777871393492359,3,1.1,0.3928647409261704,0.8796975862510097,81056.57,0.37,26.5
3011,Business,Bachelor,False,Owned,2,27288.88,20,3,True,0.8445446143219646,1,1.35,0.6624884077270919,0.18620832024808576,20403.08,1.34,30.03
3012,Professional,Bachelor,True,Government,1,27998.84,25,1,False,0.8821991527996189,5,1.46,0.8101830034628116,0.7219029727499137,47849.47,0.59,35.49
3013,Service,Master,True,Owned,5,27723.27,17,2,False,0.9041200874561861,5,1.24,0.36141012200581646,0.1840595170733175,102686.75,0.27,30.03
3014,Service,High School,False,Owned,1,6791.39,24,2,True,0.9302466374981233,3,0.7,0.3694955434216589,0.3238905715254824,7705.51,0.88,3.86
3015,Business,Diploma,True,Owned,4,35812.45,18,2,False,0.7507272126900235,4,1.1,0.9313466108512837,0.9372151144736894,78227.15,0.46,24.63
3016,Service,Bachelor,True,Owned,5,45230.69,18,3,False,0.9782441909225428,5,1.01,0.21270846353292183,0.7114927488771844,166505.53,0.27,48.93
3017,Skilled Worker,Master,False,Owned,2,53388.87,27,1,False,0.6475525225938368,2,1.34,0.3866200441941522,0.47828442838133245,242763.98,0.22,46.19
3018,Service,Bachelor,True,Rented,5,27054.69,22,5,True,0.8953579310404245,4,0.98,0.5931274538576137,0.3350810627620978,131096.27,0.21,26.11
3019,Professional,Bachelor,True,Rented,4,32631.71,19,1,False,0.5635268204992817,3,1.32,0.5517412394501345,0.7410244212461639,47993.95,0.68,23.77
3020,Skilled Worker,Diploma,True,Owned,1,23202.3,14,4,True,0.6841833951914003,3,0.7,0.6932453103342815,0.1950990291256388,25425.5,0.91,10.3
3021,Professional,Bachelor,False,Joint,7,58590.48,21,0,False,0.7220769545684896,2,1.38,0.1956884563058353,0.23053500490226936,241813.06,0.24,69.78
3022,Service,Master,True,Rented,2,64191.84,24,2,False,0.7770335694483561,2,0.98,0.9489945385268753,0.7441757454585819,20047.19,3.2,44.77
3023,Skilled Worker,Diploma,True,Owned,3,14615.09,9,0,False,0.5377144177430757,3,0.86,0.45920257760500316,0.18810358306370795,50274.3,0.29,7.32
3024,Service,Bachelor,True,Rented,7,35359.69,22,1,False,0.6977570047930934,6,0.74,0.6805441806749022,0.39160822805616025,144107.33,0.25,20.14
3025,Professional,Bachelor,True,Rented,3,58046.72,13,1,False,0.6559192204968705,4,1.31,0.7612193727311561,0.10123369133899264,134421.23,0.43,51.51
3026,Service,High School,False,Owned,1,14274.44,12,0,False,0.7309618650580499,2,0.69,0.7122317035315434,0.9783781283469457,63137.72,0.23,7.15
3027,Student,High School,False,Owned,2,16708.07,21,0,False,0.8649318937912339,2,0.42,0.754454385777946,0.24445479642485657,20655.76,0.81,7.08
3028,Business,High School,True,Owned,7,52702.45,18,0,True,0.5756474184072011,0,0.82,0.5933202922601483,0.6498669061669451,205017.44,0.26,23.03
3029,Skilled Worker,High School,True,Rented,7,19116.1,23,1,False,0.8412599410810115,0,0.6,0.9517561734121963,0.7053487541871962,69475.2,0.28,9.65
3030,Business,High School,True,Government,2,21426.68,8,4,False,0.6784935964039471,3,0.97,0.5142102428919756,0.7207520025684464,84724.51,0.25,15.67
3031,Professional,Bachelor,True,Rented,5,149377.46,15,0,False,0.6532035658034139,4,1.26,0.8647892753438693,0.33473518543167113,228448.75,0.65,101.86
3032,Service,Bachelor,True,Owned,7,48770.43,20,2,False,0.7011293852299065,3,0.73,0.31308477681109304,0.36019471282069204,39324.31,1.24,22.51
3033,Skilled Worker,Bachelor,True,Owned,6,39731.1,20,4,False,0.9279930547019306,1,1.19,0.8185903249070882,0.15942332588220065,180055.04,0.22,44.48
3034,Professional,High School,True,Owned,1,25404.19,10,3,False,0.533665197914168,1,1.13,0.6668790008828818,0.729038625404448,39577.01,0.64,18.21
3035,Professional,High School,True,Government,5,24183.38,15,3,True,0.7872303321569722,3,0.86,0.8993935378783608,0.335554568536114,4849.47,4.99,13.64
3036,Professional,Bachelor,False,Owned,1,67712.52,23,1,False,0.8674201048018508,5,1.41,0.6679905960111007,0.29796779827567366,107361.45,0.63,96.92
3037,Service,Bachelor,False,Rented,4,21663.34,19,2,True,0.8120921463953692,4,1.02,0.321988641287343,0.3971484837151036,67876.74,0.32,18.94
3038,Unemployed,Bachelor,True,Rented,1,7066.63,20,3,False,0.7676896114080937,3,0.35,0.1531318083559978,0.31202464069031055,7166.35,0.99,1.66
3039,Professional,Bachelor,True,Rented,5,47524.51,18,1,True,0.811083317696363,2,1.46,0.725081419549618,0.43508864310062667,23655.5,2.01,57.11
3040,Business,Master,False,Rented,2,84445.85,21,1,True,0.6770627004574987,4,1.57,0.3225942085195091,0.3324214063512555,128308.89,0.66,73.56
3041,Professional,Bachelor,False,Government,1,122818.55,14,3,True,0.7123714205899785,2,1.52,0.9220988565476924,0.5866966753923687,358655.69,0.34,151.76
3042,Retired,Bachelor,True,Rented,7,32763.21,27,0,False,0.6940008609144575,3,0.72,0.9712652345742572,0.382152584465139,15255.56,2.15,13.81
3043,Professional,Diploma,False,Owned,2,28657.35,17,2,False,0.7900008398528402,5,1.13,0.9641002262455899,0.387877149684957,47203.38,0.61,30.43
3044,Service,Master,False,Owned,4,37165.57,15,1,False,0.9423490016896867,3,1.24,0.28701986555904746,0.8082436474514374,114197.95,0.33,36.54
3045,Skilled Worker,Bachelor,True,Joint,3,69707.43,24,3,False,0.7363632028897051,3,0.88,0.5896879034104128,0.7114938283874299,75468.93,0.92,44.3
3046,Skilled Worker,Bachelor,True,Owned,3,66275.5,20,4,False,0.7025712773404953,4,1.08,0.9593378537805337,0.4763504589211507,70024.89,0.95,58.68
3047,Service,High School,True,Owned,5,42680.69,18,1,False,0.8388014793834715,2,0.67,0.10203771801541299,0.4897096064720977,115110.71,0.37,26.87
3048,Service,Bachelor,True,Rented,1,54256.49,26,4,False,0.599080998448019,2,0.99,0.22573279491143813,0.7446536113317582,203079.23,0.27,31.21
3049,Service,Diploma,True,Owned,4,72342.82,20,3,False,0.9461713567197672,5,0.83,0.5925398368760734,0.5355046800912298,26085.92,2.77,47.85
3050,Professional,Bachelor,False,Rented,4,56397.69,20,0,False,0.8784563747229592,3,1.42,0.48490235456098696,0.8378244661608869,205794.86,0.27,58.81
3051,Professional,PhD,False,Government,2,111055.49,14,0,False,0.674904572954278,5,2.11,0.26072904228346744,0.48739073614048256,40986.71,2.71,175.89
3052,Service,Bachelor,True,Rented,6,21836.58,16,2,False,0.6041779133750845,5,1.05,0.4786808894522273,0.9560055420767055,85695.18,0.25,12.67
3053,Professional,Diploma,True,Rented,7,48554.27,20,3,True,0.8197859796101574,0,1.29,0.20510802268257777,0.5704601236212117,83022.12,0.58,43.3
3054,Professional,Bachelor,True,Owned,5,58266.48,14,2,True,0.9795927457468767,4,1.59,0.37171093205160444,0.5057392224117462,162218.04,0.36,99.88
3055,Skilled Worker,High School,True,Owned,4,37708.91,21,2,False,0.9372785563945378,2,0.58,0.17014508260535627,0.7217984208458542,71248.14,0.53,23.46
3056,Retired,Bachelor,True,Owned,1,21254.85,19,0,True,0.5386088594444896,5,0.69,0.4827007481171903,0.8946382817842414,31661.71,0.67,8.99
3057,Business,High School,False,Rented,4,15109.83,14,4,True,0.6388517836843215,1,1.05,0.967934463160262,0.1742420416550371,62302.71,0.24,12.03
3058,Professional,High School,True,Rented,3,26619.73,14,2,False,0.8436706678504952,3,0.91,0.7274820638723073,0.27302609229190716,87541.83,0.3,18.27
3059,Professional,Master,True,Rented,5,112391.38,14,3,False,0.771351733957619,1,1.75,0.4028496015539871,0.5301193724257994,125035.14,0.9,160.02
3060,Retired,High School,True,Owned,2,18289.16,19,3,False,0.5973332167465741,5,0.63,0.8775884667579024,0.3411825820867214,48498.67,0.38,7.01
3061,Professional,Master,True,Owned,7,83578.37,24,3,False,0.9330309195283011,1,1.86,0.14727179888750908,0.6505185254896303,27551.65,3.03,121.04
3062,Professional,High School,True,Owned,1,26384.09,17,4,False,0.9828594138846327,3,1.1,0.2491739797608481,0.9715297042818213,75178.63,0.35,24.24
3063,Business,High School,True,Owned,3,55605.32,10,2,True,0.6939440782585385,1,0.9,0.23773579307297846,0.2491493851722498,219727.17,0.25,30.55
3064,Business,Diploma,True,Owned,4,38061.44,23,2,False,0.7968258970248545,2,1.06,0.601963357907683,0.699229334056705,134167.34,0.28,35.7
3065,Business,Bachelor,True,Government,5,44465.06,22,2,False,0.6770700322412831,5,1.48,0.20320959228289132,0.8856002593809845,127659.75,0.35,49.27
3066,Professional,Bachelor,True,Rented,5,98739.13,14,0,True,0.6032920302093363,5,1.56,0.15863870362637533,0.8252327272459525,409853.11,0.24,90.14
3067,Professional,Bachelor,True,Owned,1,111829.82,31,3,False,0.9490729013810861,2,1.32,0.9569343769417077,0.2780902400089372,173806.68,0.64,140.37
3068,Retired,Bachelor,True,Owned,2,56983.35,25,2,False,0.7107996947318923,2,0.93,0.9629432891044626,0.5458229196499109,135667.0,0.42,36.99
3069,Professional,PhD,False,Rented,3,64730.31,17,2,False,0.5137411959301934,2,2.14,0.37712398638843814,0.7661966263642778,92384.71,0.7,63.48
3070,Skilled Worker,Bachelor,True,Owned,6,26973.15,20,3,False,0.6614922490805247,1,1.03,0.966384176463593,0.5203987872975419,53328.58,0.51,18.59
3071,Skilled Worker,Bachelor,True,Rented,2,23020.33,17,3,True,0.6981383525555848,3,0.99,0.5329215465794528,0.4742646202942461,59036.21,0.39,13.09
3072,Business,Master,True,Rented,7,29152.53,14,2,False,0.5849295229115911,4,1.98,0.6627101439996688,0.7148790311051436,54475.44,0.54,35.3
3073,Service,High School,True,Owned,7,14350.43,13,2,False,0.8675892998922816,2,0.65,0.15675581097661218,0.1398508481340178,5370.1,2.67,9.3
3074,Professional,Bachelor,False,Rented,1,33260.4,21,2,False,0.5884951623338635,4,1.36,0.6636328751695584,0.19872488270520772,28053.43,1.19,27.32
3075,Business,Diploma,True,Rented,1,21352.57,16,2,False,0.9335069348504725,4,1.21,0.7571299263747665,0.8839006835303355,90419.28,0.24,27.49
3076,Unskilled Worker,Bachelor,False,Owned,3,11905.17,23,0,False,0.8036391549394268,5,0.59,0.66959239509061,0.5259766130120477,14718.37,0.81,4.78
3077,Student,Master,True,Owned,5,12300.51,26,3,False,0.8960942981847304,1,0.67,0.7758347341047029,0.21535979727749777,11392.51,1.08,7.66
3078,Professional,Bachelor,True,Rented,5,49561.21,16,2,False,0.8406347356194165,4,1.59,0.660894088953748,0.8257199292675439,124609.09,0.4,55.59
3079,Professional,Master,False,Rented,3,82385.45,26,2,True,0.8814141402899385,5,2.18,0.8383405515328909,0.2415058731346205,210379.87,0.39,179.65
3080,Student,PhD,True,Owned,2,32482.58,17,3,True,0.7085798301562104,3,0.66,0.7680607589656048,0.8095956246802002,149595.87,0.22,13.43
3081,Skilled Worker,High School,True,Owned,7,19584.54,24,3,False,0.7966292628550768,3,0.59,0.8891696897838567,0.7736742036683342,55728.37,0.35,7.98
3082,Unskilled Worker,High School,False,Government,3,14947.18,24,2,True,0.6907620395041388,2,0.42,0.8136073767463621,0.5008927693104522,64968.14,0.23,3.86
3083,Professional,Bachelor,False,Rented,6,61090.36,12,3,False,0.8599751833910705,1,1.23,0.7433736529869767,0.8169391126092188,39385.99,1.55,74.74
3084,Business,Master,True,Rented,5,67572.58,25,1,False,0.6552764018627125,1,2.02,0.7553866699815566,0.5076462031737003,21041.71,3.21,82.67
3085,Skilled Worker,High School,True,Rented,2,33664.81,26,5,True,0.6674024950604478,2,0.64,0.7165376945932318,0.700171487636441,32828.27,1.03,15.83
3086,Skilled Worker,High School,True,Owned,4,15711.27,17,3,True,0.9138897872410109,2,0.75,0.38436594843387384,0.828599495899857,68162.29,0.23,11.11
3087,Service,Bachelor,True,Owned,2,77776.4,26,4,True,0.5900739288168277,0,1.01,0.3235355675042648,0.5259204194197555,242627.65,0.32,55.26
3088,Professional,Diploma,True,Owned,7,59258.56,13,0,False,0.6995051907450247,3,1.05,0.8185928814399079,0.3998174352207122,125234.73,0.47,44.69
