id,occupation,upi_txns_month,mobile_recharge_freq,night_light,education,is_urban,bill_payment_consistency,ecommerce_freq,skill_level,household_size,market_density,public_transport_access,housing_type,income,loan_amount,income_to_loan_ratio,repayment_capability
94265414,Construction Worker,19,Weekly,13,Illiterate,0,1,6,Semi-Skilled,4,0.2,1,Semi-Pucca,10449,91239,0.11,0.8
92285157,Farmer,4,Irregular,24,Illiterate,0,0,1,Unskilled,4,0.2,0,Semi-Pucca,8520,27761,0.31,0.53
82632425,Auto Rickshaw Driver,19,Irregular,27,Secondary,0,0,6,Unskilled,3,0.1,0,Semi-Pucca,16754,8403,1.99,0.91
80520775,Farmer,4,Weekly,66,Primary,1,1,1,Unskilled,1,0.8,1,Semi-Pucca,11592,84733,0.14,0.72
47938394,Domestic Worker,23,Monthly,52,Primary,1,1,7,Unskilled,3,0.1,1,Pucca,13557,31323,0.43,0.63
23281425,Small Shop Owner,47,Weekly,54,Primary,1,1,10,Unskilled,2,0.2,1,Pucca,35445,77852,0.46,0.95
67875450,Farmer,3,Irregular,17,Illiterate,0,0,1,Unskilled,4,0.1,1,Pucca,6484,50862,0.13,0.33
77357518,Auto Rickshaw Driver,6,Irregular,36,Secondary,0,0,2,Semi-Skilled,3,0.2,0,Kutcha,17650,46165,0.38,0.72
8311040,Auto Rickshaw Driver,42,Weekly,72,Secondary,1,1,10,Skilled,6,0.3,1,Semi-Pucca,34866,86539,0.4,0.95
40479043,Small Shop Owner,13,Monthly,24,Secondary,0,0,4,Unskilled,5,0.2,1,Semi-Pucca,20653,40952,0.5,0.91
84162499,Farmer,9,Monthly,67,Primary,1,0,3,Unskilled,7,0.3,1,Semi-Pucca,11320,63836,0.18,0.53
17661622,Farmer,2,Monthly,35,Primary,0,0,0,Semi-Skilled,6,0.3,1,Kutcha,9365,18453,0.51,0.46
92353086,Auto Rickshaw Driver,31,Irregular,75,Primary,1,0,10,Semi-Skilled,1,0.3,1,Pucca,26693,65736,0.41,0.95
55179086,Farmer,6,Weekly,39,Illiterate,0,0,2,Unskilled,6,0.3,0,Semi-Pucca,8430,84892,0.1,0.41
90953426,Small Shop Owner,15,Irregular,35,Primary,0,0,5,Semi-Skilled,5,0.3,1,Semi-Pucca,26183,46120,0.57,0.95
31881545,Auto Rickshaw Driver,35,Weekly,64,Primary,1,0,10,Skilled,2,0.5,1,Pucca,27209,65982,0.41,0.95
39116032,Street Vendor,44,Weekly,52,Primary,1,1,10,Semi-Skilled,5,0.1,1,Pucca,21550,5963,3.61,0.95
6376677,Farmer,2,Weekly,74,Primary,1,1,0,Unskilled,5,0.6,1,Kutcha,12638,28316,0.45,0.76
36767290,Street Vendor,16,Weekly,27,Primary,0,1,5,Skilled,4,0.3,1,Kutcha,13971,78975,0.18,0.8
16072126,Auto Rickshaw Driver,14,Weekly,33,Primary,0,0,4,Skilled,6,0.2,1,Pucca,20947,59929,0.35,0.79
37063506,Farmer,5,Monthly,74,Primary,1,0,1,Semi-Skilled,6,0.6,1,Pucca,11735,76312,0.15,0.43
84908333,Tailor,16,Monthly,28,Secondary,0,1,5,Semi-Skilled,6,0.3,1,Semi-Pucca,16197,17643,0.92,0.74
33939124,Street Vendor,11,Weekly,31,Primary,0,0,3,Unskilled,3,0.2,1,Pucca,13557,80620,0.17,0.76
66158676,Street Vendor,15,Weekly,11,Primary,0,1,5,Skilled,6,0.3,1,Kutcha,13376,92414,0.14,0.7
12257105,Construction Worker,15,Monthly,53,Primary,1,1,5,Unskilled,5,0.7,1,Semi-Pucca,13320,59169,0.23,0.77
39667689,Street Vendor,14,Monthly,27,Primary,0,1,4,Unskilled,7,0.4,1,Kutcha,14528,94194,0.15,0.72
12533265,Construction Worker,11,Weekly,36,Primary,0,1,3,Semi-Skilled,3,0.1,0,Semi-Pucca,11655,26833,0.43,0.71
43459647,Domestic Worker,9,Weekly,18,Primary,0,0,3,Unskilled,4,0.3,1,Semi-Pucca,8361,92536,0.09,0.46
29242074,Street Vendor,22,Weekly,54,Graduate,1,1,7,Semi-Skilled,2,0.6,1,Kutcha,22505,99850,0.23,0.95
70194325,Small Shop Owner,26,Weekly,58,Primary,1,1,8,Unskilled,5,0.7,1,Pucca,31288,96311,0.32,0.95
23938713,Street Vendor,23,Weekly,79,Secondary,1,1,7,Semi-Skilled,7,0.4,1,Semi-Pucca,21416,45697,0.47,0.95
4995248,Street Vendor,21,Weekly,81,Secondary,1,1,7,Semi-Skilled,2,0.8,1,Semi-Pucca,21950,76049,0.29,0.95
52755028,Small Shop Owner,20,Monthly,80,Secondary,1,1,6,Skilled,4,0.7,1,Pucca,43025,37499,1.15,0.95
60419374,Construction Worker,12,Irregular,67,Primary,1,0,4,Semi-Skilled,4,0.4,1,Semi-Pucca,16355,95148,0.17,0.75
64600866,Farmer,6,Weekly,22,Illiterate,0,0,2,Unskilled,6,0.3,0,Kutcha,8048,89367,0.09,0.38
45632082,Farmer,4,Irregular,23,Primary,0,0,1,Unskilled,4,0.3,0,Semi-Pucca,8488,36600,0.23,0.42
71671456,Farmer,5,Weekly,15,Illiterate,0,1,1,Unskilled,4,0.2,0,Semi-Pucca,7095,22001,0.32,0.62
76176738,Tailor,48,Weekly,54,Secondary,1,1,10,Semi-Skilled,6,0.4,1,Kutcha,25394,22756,1.12,0.95
22331423,Street Vendor,13,Irregular,23,Primary,0,0,4,Semi-Skilled,4,0.2,0,Semi-Pucca,11781,93713,0.13,0.64
36331082,Farmer,2,Irregular,56,Primary,1,0,0,Unskilled,5,0.9,1,Semi-Pucca,10811,84892,0.13,0.64
25698749,Street Vendor,11,Monthly,74,Primary,1,1,3,Unskilled,4,0.9,1,Pucca,20042,48520,0.41,0.93
10241350,Small Shop Owner,9,Irregular,22,Secondary,0,0,3,Skilled,5,0.2,0,Pucca,21644,52892,0.41,0.87
19070669,Farmer,4,Irregular,58,Primary,1,0,1,Unskilled,6,0.3,1,Pucca,9644,47433,0.2,0.41
290989,Street Vendor,23,Weekly,84,Primary,1,1,7,Semi-Skilled,4,0.1,1,Semi-Pucca,22967,16351,1.4,0.95
64863316,Auto Rickshaw Driver,22,Monthly,35,Primary,0,1,7,Semi-Skilled,4,0.2,0,Pucca,20447,85463,0.24,0.93
37578207,Farmer,0,Weekly,24,Primary,0,1,0,Semi-Skilled,7,0.2,0,Pucca,7967,45158,0.18,0.52
61260009,Street Vendor,14,Weekly,38,Secondary,0,1,4,Unskilled,4,0.4,1,Kutcha,15785,11878,1.33,0.95
19979247,Delivery Partner,13,Irregular,18,Secondary,0,0,4,Skilled,4,0.3,0,Kutcha,20538,60513,0.34,0.9
5010132,Tailor,25,Weekly,57,Primary,1,1,8,Semi-Skilled,2,0.1,1,Pucca,22968,43349,0.53,0.95
22576896,Farmer,3,Monthly,34,Primary,0,1,1,Skilled,7,0.1,1,Kutcha,8893,8029,1.11,0.56
44911855,Street Vendor,31,Weekly,84,Graduate,1,1,10,Semi-Skilled,7,0.5,1,Pucca,27794,83908,0.33,0.95
47435802,Small Shop Owner,11,Monthly,64,Graduate,1,1,3,Unskilled,3,0.1,1,Pucca,32563,17922,1.82,0.95
53229490,Auto Rickshaw Driver,24,Weekly,10,Secondary,0,1,8,Skilled,4,0.2,0,Pucca,15727,96218,0.16,0.84
85243746,Domestic Worker,18,Irregular,33,Primary,0,0,6,Skilled,6,0.3,1,Semi-Pucca,11735,42452,0.28,0.5
63037675,Construction Worker,22,Irregular,32,Primary,0,0,7,Semi-Skilled,7,0.4,1,Kutcha,12541,37390,0.34,0.5
57163902,Street Vendor,14,Monthly,12,Primary,0,0,4,Skilled,7,0.2,1,Semi-Pucca,13241,96520,0.14,0.43
35747494,Domestic Worker,20,Weekly,13,Primary,0,1,6,Semi-Skilled,3,0.3,1,Kutcha,9365,16053,0.58,0.71
93701123,Tailor,49,Weekly,76,Secondary,1,1,10,Unskilled,4,0.5,1,Kutcha,31446,72352,0.43,0.95
3534402,Street Vendor,15,Weekly,16,Secondary,0,0,5,Semi-Skilled,4,0.2,1,Kutcha,10960,83038,0.13,0.53
49894288,Farmer,7,Monthly,10,Primary,0,0,2,Skilled,4,0.4,1,Kutcha,7325,10958,0.67,0.43
12617293,Domestic Worker,37,Monthly,88,Illiterate,1,1,10,Semi-Skilled,4,0.7,1,Pucca,17974,47912,0.38,0.89
60933293,Street Vendor,29,Weekly,75,Primary,1,1,9,Semi-Skilled,3,0.4,1,Pucca,23019,79028,0.29,0.95
23162276,Small Shop Owner,11,Monthly,66,Secondary,1,0,3,Semi-Skilled,3,0.8,1,Pucca,31391,13186,2.38,0.95
84781253,Small Shop Owner,28,Weekly,60,Secondary,1,1,9,Unskilled,2,0.5,1,Semi-Pucca,35316,59785,0.59,0.95
69258469,Delivery Partner,33,Weekly,54,Primary,1,1,10,Unskilled,2,0.2,1,Pucca,26753,67041,0.4,0.95
5467936,Domestic Worker,26,Monthly,62,Primary,1,0,8,Semi-Skilled,4,0.7,1,Pucca,16042,72030,0.22,0.8
62040799,Tailor,24,Weekly,22,Secondary,0,1,8,Skilled,6,0.2,0,Pucca,18970,91112,0.21,0.94
73096694,Domestic Worker,16,Monthly,24,Primary,0,1,5,Skilled,5,0.3,0,Kutcha,10137,63429,0.16,0.59
3042698,Street Vendor,23,Monthly,27,Secondary,0,1,7,Semi-Skilled,3,0.3,0,Kutcha,14388,62079,0.23,0.86
75943396,Farmer,6,Irregular,35,Primary,0,0,2,Unskilled,4,0.3,0,Pucca,9587,31634,0.3,0.55
48117479,Domestic Worker,37,Weekly,58,Primary,1,1,10,Semi-Skilled,3,0.6,1,Kutcha,16793,94579,0.18,0.88
64304127,Domestic Worker,19,Weekly,79,Primary,1,1,6,Unskilled,7,0.2,1,Semi-Pucca,16328,93457,0.17,0.76
36713132,Street Vendor,8,Monthly,19,Primary,0,0,2,Skilled,3,0.2,0,Kutcha,13006,40369,0.32,0.6
83539185,Street Vendor,47,Monthly,55,Primary,1,0,10,Semi-Skilled,6,0.8,1,Semi-Pucca,22915,28669,0.8,0.89
87954467,Farmer,6,Weekly,20,Primary,0,1,2,Semi-Skilled,3,0.2,1,Semi-Pucca,7435,10754,0.69,0.57
99486154,Farmer,4,Weekly,29,Primary,0,1,1,Skilled,6,0.3,1,Semi-Pucca,8941,6608,1.35,0.64
58851736,Domestic Worker,10,Irregular,38,Primary,0,0,3,Unskilled,3,0.2,1,Semi-Pucca,10925,15395,0.71,0.56
91576268,Street Vendor,14,Weekly,16,Primary,0,1,4,Semi-Skilled,6,0.3,0,Pucca,12348,7975,1.55,0.69
72563243,Domestic Worker,20,Monthly,23,Primary,0,1,6,Unskilled,6,0.3,1,Pucca,9849,61505,0.16,0.5
79716499,Tailor,10,Weekly,22,Graduate,0,0,3,Unskilled,5,0.1,0,Semi-Pucca,16346,47880,0.34,0.74
54492934,Auto Rickshaw Driver,15,Weekly,67,Primary,1,1,5,Skilled,1,0.6,1,Pucca,28039,97610,0.29,0.95
30286176,Small Shop Owner,17,Monthly,31,Primary,0,1,5,Unskilled,5,0.4,0,Semi-Pucca,24880,59711,0.42,0.95
99726231,Farmer,5,Monthly,52,Primary,1,0,1,Skilled,3,0.4,1,Pucca,10922,38292,0.29,0.56
75938611,Auto Rickshaw Driver,10,Weekly,23,Secondary,0,1,3,Unskilled,5,0.3,1,Pucca,15102,36907,0.41,0.88
40645846,Tailor,27,Weekly,60,Primary,1,1,9,Semi-Skilled,1,0.7,1,Semi-Pucca,24011,68752,0.35,0.95
21038997,Farmer,12,Monthly,72,Primary,1,1,4,Unskilled,6,0.8,1,Kutcha,13332,93574,0.14,0.62
88246141,Farmer,5,Irregular,33,Primary,0,0,1,Unskilled,5,0.4,0,Pucca,8230,28488,0.29,0.47
24678557,Auto Rickshaw Driver,5,Weekly,34,Primary,0,0,1,Semi-Skilled,3,0.3,0,Kutcha,15556,23756,0.65,0.75
82177779,Farmer,1,Monthly,37,Primary,0,0,0,Semi-Skilled,4,0.1,0,Pucca,8301,30326,0.27,0.52
23169145,Farmer,3,Weekly,82,Primary,1,1,1,Skilled,1,0.8,1,Pucca,12589,5015,2.51,0.85
16796236,Farmer,3,Monthly,28,Primary,0,1,1,Semi-Skilled,5,0.3,1,Semi-Pucca,8249,22834,0.36,0.58
56445207,Auto Rickshaw Driver,7,Irregular,28,Primary,0,0,2,Semi-Skilled,7,0.3,0,Kutcha,15824,95104,0.17,0.64
2787802,Farmer,0,Monthly,35,Illiterate,0,0,0,Semi-Skilled,4,0.1,1,Pucca,7892,50338,0.16,0.46
94257001,Auto Rickshaw Driver,15,Monthly,20,Secondary,0,1,5,Skilled,5,0.1,0,Pucca,18692,17195,1.09,0.95
33444724,Street Vendor,34,Monthly,51,Primary,1,1,10,Semi-Skilled,3,0.4,1,Semi-Pucca,17568,46660,0.38,0.85
59682641,Tailor,26,Weekly,54,Graduate,1,1,8,Skilled,6,0.7,1,Pucca,28113,49178,0.57,0.95
19755972,Small Shop Owner,44,Monthly,59,Primary,1,0,10,Unskilled,4,0.5,1,Pucca,39512,38028,1.04,0.95
39479450,Tailor,10,Monthly,22,Primary,0,1,3,Unskilled,7,0.3,0,Semi-Pucca,13784,86076,0.16,0.62
8722230,Farmer,12,Irregular,79,Primary,1,0,4,Unskilled,5,0.7,1,Semi-Pucca,14524,76004,0.19,0.6
47684821,Construction Worker,24,Weekly,62,Primary,1,1,8,Skilled,2,0.2,1,Pucca,19461,35944,0.54,0.95
95908002,Auto Rickshaw Driver,35,Monthly,87,Secondary,1,0,10,Semi-Skilled,7,0.7,1,Pucca,30447,98425,0.31,0.95
84458446,Construction Worker,37,Weekly,78,Primary,1,0,10,Skilled,1,0.8,1,Semi-Pucca,22275,85334,0.26,0.94
56892574,Tailor,8,Monthly,20,Primary,0,1,2,Unskilled,3,0.2,0,Semi-Pucca,13756,6446,2.13,0.86
58603135,Small Shop Owner,15,Irregular,16,Primary,0,0,5,Semi-Skilled,4,0.3,1,Semi-Pucca,20385,9822,2.08,0.95
23617258,Street Vendor,27,Weekly,87,Primary,1,0,9,Unskilled,1,0.3,1,Semi-Pucca,26119,67602,0.39,0.95
17530402,Small Shop Owner,35,Weekly,60,Primary,1,1,10,Unskilled,5,0.7,1,Pucca,31985,94995,0.34,0.95
67946982,Construction Worker,12,Weekly,35,Primary,0,1,4,Semi-Skilled,6,0.1,1,Pucca,12868,11450,1.12,0.88
17996476,Farmer,3,Monthly,34,Primary,0,0,1,Skilled,3,0.1,0,Kutcha,8808,85239,0.1,0.44
46225751,Farmer,4,Weekly,26,Illiterate,0,1,1,Skilled,3,0.3,0,Kutcha,9327,11383,0.82,0.69
59233617,Farmer,7,Weekly,79,Illiterate,1,1,2,Skilled,7,0.3,1,Pucca,13660,22779,0.6,0.76
74073762,Auto Rickshaw Driver,47,Monthly,74,Primary,1,1,10,Skilled,4,0.5,1,Semi-Pucca,35403,44800,0.79,0.95
72132191,Street Vendor,10,Monthly,17,Secondary,0,1,3,Semi-Skilled,5,0.2,1,Semi-Pucca,10685,35204,0.3,0.65
88262626,Farmer,14,Monthly,81,Illiterate,1,1,4,Semi-Skilled,4,0.6,1,Semi-Pucca,14683,41524,0.35,0.8
78590605,Delivery Partner,17,Irregular,87,Secondary,1,0,5,Semi-Skilled,1,0.9,1,Pucca,30892,91593,0.34,0.95
54099140,Street Vendor,14,Weekly,14,Graduate,0,1,4,Skilled,4,0.1,0,Kutcha,14520,34779,0.42,0.83
9669095,Small Shop Owner,8,Weekly,14,Primary,0,1,2,Semi-Skilled,5,0.4,0,Semi-Pucca,17532,97963,0.18,0.95
57332164,Farmer,4,Monthly,10,Primary,0,1,1,Semi-Skilled,5,0.2,0,Kutcha,6738,62585,0.11,0.49
67267215,Farmer,3,Monthly,36,Primary,0,0,1,Unskilled,3,0.1,0,Kutcha,9007,22647,0.4,0.45
97322949,Farmer,3,Monthly,38,Primary,0,1,1,Semi-Skilled,6,0.3,0,Kutcha,9108,57535,0.16,0.54
39310015,Street Vendor,17,Weekly,52,Primary,1,1,5,Unskilled,1,0.5,1,Pucca,15598,14369,1.09,0.93
3969368,Auto Rickshaw Driver,13,Irregular,24,Secondary,0,0,4,Skilled,5,0.2,0,Kutcha,18179,66029,0.28,0.81
78075007,Farmer,2,Monthly,72,Illiterate,1,0,0,Unskilled,2,0.8,1,Pucca,10555,93893,0.11,0.59
24090491,Street Vendor,36,Weekly,50,Primary,1,0,10,Unskilled,1,0.8,1,Semi-Pucca,18005,29668,0.61,0.82
56298533,Farmer,2,Irregular,38,Primary,0,0,0,Semi-Skilled,4,0.3,0,Kutcha,7969,21437,0.37,0.41
22026108,Street Vendor,23,Monthly,34,Secondary,0,1,7,Semi-Skilled,6,0.2,0,Kutcha,15949,53894,0.3,0.68
24857449,Auto Rickshaw Driver,46,Weekly,51,Graduate,1,1,10,Unskilled,5,0.3,1,Semi-Pucca,34731,37156,0.93,0.95
87520152,Farmer,0,Weekly,37,Illiterate,0,1,0,Unskilled,6,0.1,1,Semi-Pucca,7943,30795,0.26,0.6
49309650,Farmer,7,Irregular,21,Illiterate,0,0,2,Unskilled,3,0.2,0,Kutcha,8462,97217,0.09,0.43
14472373,Domestic Worker,15,Irregular,39,Illiterate,0,0,5,Unskilled,6,0.1,1,Kutcha,10745,65123,0.16,0.53
50604447,Farmer,2,Weekly,10,Illiterate,0,0,0,Unskilled,4,0.2,0,Semi-Pucca,6529,62212,0.1,0.53
14425660,Construction Worker,10,Irregular,51,Primary,1,0,3,Semi-Skilled,5,0.2,1,Semi-Pucca,13618,34745,0.39,0.63
26150224,Farmer,6,Monthly,36,Primary,0,0,2,Unskilled,4,0.3,0,Semi-Pucca,8782,58736,0.15,0.53
50116547,Farmer,3,Weekly,36,Illiterate,0,1,1,Skilled,7,0.3,0,Kutcha,8937,70186,0.13,0.64
8219262,Street Vendor,25,Weekly,80,Primary,1,1,8,Skilled,6,0.4,1,Pucca,22746,37467,0.61,0.95
21337166,Construction Worker,20,Irregular,26,Illiterate,0,0,6,Unskilled,7,0.2,0,Semi-Pucca,10618,95096,0.11,0.43
99708158,Small Shop Owner,9,Monthly,27,Graduate,0,1,3,Semi-Skilled,4,0.4,0,Semi-Pucca,26522,38988,0.68,0.95
80908299,Farmer,6,Irregular,79,Illiterate,1,0,2,Semi-Skilled,2,0.4,1,Pucca,11561,46956,0.25,0.54
43587790,Street Vendor,18,Irregular,28,Primary,0,0,6,Semi-Skilled,3,0.4,0,Kutcha,14388,33455,0.43,0.71
88088443,Delivery Partner,17,Weekly,38,Secondary,0,1,5,Skilled,6,0.4,1,Kutcha,24804,90942,0.27,0.95
22811408,Auto Rickshaw Driver,8,Irregular,23,Secondary,0,0,2,Semi-Skilled,4,0.3,0,Kutcha,15838,89335,0.18,0.66
88028242,Auto Rickshaw Driver,5,Monthly,21,Graduate,0,1,1,Unskilled,7,0.3,0,Pucca,17432,55531,0.31,0.83
26762400,Farmer,6,Monthly,12,Illiterate,0,1,2,Semi-Skilled,6,0.2,0,Semi-Pucca,6853,69543,0.1,0.49
33181131,Tailor,45,Monthly,63,Primary,1,1,10,Semi-Skilled,5,0.4,1,Pucca,29185,91549,0.32,0.95
54067606,Street Vendor,11,Monthly,17,Secondary,0,1,3,Skilled,7,0.3,1,Pucca,13643,82056,0.17,0.64
58991200,Farmer,7,Monthly,30,Primary,0,1,2,Unskilled,7,0.3,0,Semi-Pucca,8498,35362,0.24,0.42
96626236,Auto Rickshaw Driver,21,Weekly,23,Primary,0,1,7,Unskilled,6,0.4,0,Semi-Pucca,15772,48611,0.32,0.78
48135333,Small Shop Owner,18,Irregular,26,Primary,0,0,6,Unskilled,3,0.2,1,Semi-Pucca,22138,54462,0.41,0.95
37786099,Auto Rickshaw Driver,23,Monthly,35,Graduate,0,1,7,Unskilled,5,0.3,0,Kutcha,23788,34095,0.7,0.95
42545254,Tailor,39,Monthly,69,Primary,1,1,10,Semi-Skilled,3,0.7,1,Pucca,26600,34486,0.77,0.95
32581418,Construction Worker,16,Monthly,87,Illiterate,1,1,5,Semi-Skilled,2,0.8,1,Pucca,18762,97858,0.19,0.95
86275694,Small Shop Owner,17,Weekly,36,Primary,0,0,5,Skilled,6,0.2,1,Semi-Pucca,26076,63346,0.41,0.95
95456579,Auto Rickshaw Driver,22,Weekly,32,Secondary,0,1,7,Semi-Skilled,6,0.2,0,Kutcha,20187,85617,0.24,0.88
5004926,Construction Worker,10,Monthly,87,Illiterate,1,1,3,Semi-Skilled,7,0.3,1,Semi-Pucca,17329,64652,0.27,0.85
56649709,Street Vendor,15,Irregular,33,Primary,0,0,5,Skilled,5,0.2,0,Semi-Pucca,15377,64916,0.24,0.7
72633625,Auto Rickshaw Driver,9,Monthly,11,Primary,0,1,3,Semi-Skilled,4,0.2,0,Semi-Pucca,14032,82648,0.17,0.77
35142784,Farmer,4,Weekly,25,Illiterate,0,1,1,Unskilled,4,0.1,0,Kutcha,8686,79288,0.11,0.68
76568106,Small Shop Owner,13,Monthly,27,Primary,0,1,4,Skilled,4,0.4,1,Kutcha,24228,57606,0.42,0.95
79207883,Street Vendor,13,Monthly,30,Primary,0,1,4,Semi-Skilled,5,0.1,0,Kutcha,13485,14441,0.93,0.77
51798047,Farmer,11,Weekly,84,Illiterate,1,1,3,Unskilled,4,0.2,1,Semi-Pucca,14947,57464,0.26,0.9
14365441,Street Vendor,12,Monthly,15,Primary,0,1,4,Semi-Skilled,4,0.4,1,Semi-Pucca,12245,34253,0.36,0.75
76910313,Small Shop Owner,24,Monthly,61,Primary,1,1,8,Semi-Skilled,2,0.8,1,Pucca,32779,50974,0.64,0.95
24950947,Delivery Partner,23,Weekly,13,Secondary,0,0,7,Skilled,7,0.3,1,Pucca,19193,86780,0.22,0.71
76022798,Street Vendor,6,Monthly,29,Secondary,0,1,2,Semi-Skilled,7,0.1,1,Semi-Pucca,11980,93339,0.13,0.56
82230735,Domestic Worker,18,Irregular,22,Primary,0,0,6,Unskilled,6,0.1,1,Kutcha,9577,29949,0.32,0.42
43578413,Street Vendor,18,Monthly,34,Primary,0,0,6,Unskilled,5,0.4,0,Kutcha,16094,27409,0.59,0.88
95349353,Construction Worker,41,Weekly,60,Primary,1,1,10,Skilled,4,0.9,1,Pucca,21331,20757,1.03,0.95
68288848,Farmer,7,Irregular,15,Illiterate,0,0,2,Unskilled,4,0.4,0,Semi-Pucca,6728,39001,0.17,0.43
47354826,Farmer,2,Weekly,87,Illiterate,1,1,0,Unskilled,5,0.2,1,Semi-Pucca,13902,49555,0.28,0.77
32753384,Farmer,14,Weekly,58,Primary,1,0,4,Semi-Skilled,7,0.5,1,Semi-Pucca,11307,8285,1.36,0.64
41852080,Street Vendor,30,Monthly,66,Secondary,1,1,10,Semi-Skilled,6,0.5,1,Semi-Pucca,22751,41343,0.55,0.95
97309804,Delivery Partner,14,Irregular,17,Primary,0,0,4,Skilled,3,0.1,1,Semi-Pucca,20887,72135,0.29,0.94
2385590,Street Vendor,20,Weekly,26,Primary,0,0,6,Skilled,7,0.2,0,Kutcha,15900,53375,0.3,0.67
64092338,Domestic Worker,22,Monthly,74,Primary,1,0,7,Skilled,1,0.7,1,Semi-Pucca,16879,82707,0.2,0.76
50645252,Farmer,2,Monthly,12,Primary,0,1,0,Skilled,6,0.3,0,Kutcha,7831,75802,0.1,0.4
21472717,Street Vendor,34,Weekly,54,Primary,1,1,10,Skilled,3,0.3,1,Semi-Pucca,19920,95901,0.21,0.95
12932334,Small Shop Owner,16,Monthly,54,Secondary,1,1,5,Semi-Skilled,1,0.7,1,Semi-Pucca,31267,84680,0.37,0.95
54039453,Construction Worker,7,Irregular,16,Primary,0,0,2,Unskilled,5,0.3,1,Kutcha,8739,73369,0.12,0.48
68568739,Farmer,4,Monthly,65,Primary,1,0,1,Semi-Skilled,1,0.9,1,Semi-Pucca,12327,92890,0.13,0.6
93802055,Construction Worker,23,Monthly,36,Primary,0,0,7,Semi-Skilled,4,0.2,0,Kutcha,12206,7694,1.59,0.77
18513178,Farmer,3,Weekly,13,Primary,0,1,1,Unskilled,6,0.3,0,Pucca,6837,66066,0.1,0.48
46386568,Auto Rickshaw Driver,17,Monthly,15,Primary,0,1,5,Semi-Skilled,7,0.1,1,Kutcha,14472,82149,0.18,0.68
53657590,Auto Rickshaw Driver,12,Irregular,26,Graduate,0,0,4,Skilled,5,0.1,0,Semi-Pucca,21365,75870,0.28,0.85
53234678,Auto Rickshaw Driver,32,Weekly,77,Primary,1,0,10,Skilled,5,0.2,1,Pucca,31176,74434,0.42,0.95
14211171,Auto Rickshaw Driver,10,Irregular,34,Secondary,0,0,3,Semi-Skilled,6,0.2,0,Pucca,18369,65105,0.28,0.74
47815152,Street Vendor,18,Irregular,89,Primary,1,0,6,Unskilled,4,0.2,1,Pucca,22562,8317,2.71,0.95
66420192,Domestic Worker,36,Weekly,57,Primary,1,0,10,Skilled,5,0.4,1,Semi-Pucca,16393,10146,1.62,0.89
96134439,Farmer,0,Weekly,10,Illiterate,0,0,0,Unskilled,7,0.2,0,Semi-Pucca,6100,88173,0.07,0.3
37004021,Farmer,7,Irregular,28,Primary,0,0,2,Skilled,4,0.2,0,Semi-Pucca,9897,8969,1.1,0.6
63286816,Farmer,5,Monthly,64,Primary,1,1,1,Unskilled,4,0.5,1,Semi-Pucca,12178,68700,0.18,0.84
78256928,Street Vendor,18,Weekly,22,Secondary,0,1,6,Unskilled,5,0.4,1,Semi-Pucca,12526,32009,0.39,0.71
35182488,Farmer,0,Monthly,18,Illiterate,0,1,0,Unskilled,5,0.3,1,Pucca,7721,94679,0.08,0.56
71614548,Street Vendor,10,Monthly,39,Primary,0,1,3,Semi-Skilled,7,0.2,0,Kutcha,15292,68974,0.22,0.67
50949889,Construction Worker,47,Weekly,71,Primary,1,1,10,Skilled,7,0.8,1,Pucca,22178,91227,0.24,0.92
62163326,Farmer,3,Monthly,60,Illiterate,1,0,1,Unskilled,7,0.8,1,Pucca,11175,96189,0.12,0.53
1310865,Auto Rickshaw Driver,49,Monthly,54,Primary,1,0,10,Semi-Skilled,4,0.8,1,Kutcha,26171,77494,0.34,0.95
9989828,Auto Rickshaw Driver,8,Weekly,16,Secondary,0,1,2,Semi-Skilled,5,0.1,0,Kutcha,12862,81772,0.16,0.9
99493493,Auto Rickshaw Driver,5,Monthly,17,Secondary,0,1,1,Unskilled,4,0.2,0,Semi-Pucca,13857,24904,0.56,0.77
69286642,Street Vendor,18,Weekly,65,Primary,1,0,6,Skilled,1,0.8,1,Semi-Pucca,21536,88181,0.24,0.95
8018608,Farmer,5,Irregular,11,Illiterate,0,0,1,Semi-Skilled,6,0.2,0,Kutcha,6947,79088,0.09,0.36
27151120,Tailor,19,Weekly,37,Primary,0,1,6,Skilled,4,0.3,0,Semi-Pucca,19236,83926,0.23,0.95
27509250,Street Vendor,18,Weekly,70,Primary,1,1,6,Unskilled,4,0.2,1,Pucca,20948,84803,0.25,0.95
4162961,Farmer,4,Weekly,10,Illiterate,0,1,1,Unskilled,5,0.2,0,Pucca,6065,44839,0.14,0.47
76243708,Domestic Worker,21,Monthly,27,Primary,0,1,7,Semi-Skilled,6,0.1,0,Kutcha,9561,45994,0.21,0.46
53719707,Domestic Worker,17,Monthly,21,Primary,0,1,5,Semi-Skilled,4,0.2,0,Pucca,9344,48649,0.19,0.6
35706743,Construction Worker,23,Weekly,11,Primary,0,1,7,Semi-Skilled,5,0.2,0,Semi-Pucca,10784,49291,0.22,0.73
48210686,Auto Rickshaw Driver,13,Weekly,37,Secondary,0,1,4,Semi-Skilled,5,0.2,0,Semi-Pucca,18894,27720,0.68,0.95
39637462,Farmer,6,Irregular,27,Primary,0,0,2,Unskilled,3,0.4,0,Pucca,8306,58047,0.14,0.45
